"","ID","Contributor","vowels","cons","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Family_Glottocode","Family_Name"
"2397","sydn1236","2986",3,16,"Sydney","Australia",-33.52925837,150.3490464,"sydn1236","xdk","pama1250","Pama-Nyungan"
"2398","sydn1236","2985",3,16,"Sydney","Australia",-33.52925837,150.3490464,"sydn1236","xdk","pama1250","Pama-Nyungan"
"2399","taba1266","85",12,25,"Tabasco Chontal","North America",18.1713,-92.7367,"taba1266","chf","maya1287","Mayan"
"2400","taca1256","2049",4,18,"Tacana","South America",-13.39249,-68.04056,"taca1256","tna","pano1259","Pano-Tacanan"
"2401","taca1256","583",4,18,"Tacana","South America",-13.39249,-68.04056,"taca1256","tna","pano1259","Pano-Tacanan"
"2402","tach1250","2229",3,71,"Tachelhit","Africa",29.7854,-7.77879,"tach1250","shi","afro1255","Afro-Asiatic"
"2403","tach1250","542",3,28,"Tachelhit","Africa",29.7854,-7.77879,"tach1250","shi","afro1255","Afro-Asiatic"
"2404","tach1250","1648",4,33,"Tachelhit","Africa",29.7854,-7.77879,"tach1250","shi","afro1255","Afro-Asiatic"
"2405","tada1238","1372",11,59,"Tadaksahak","Africa",16.685,2.32653,"tada1238","dsq","song1307","Songhay"
"2406","taga1270","1666",5,19,"Tagalog","Papunesia",14.06,121.747,"taga1270","tgl","aust1307","Austronesian"
"2407","taga1270","37",10,18,"Tagalog","Papunesia",14.06,121.747,"taga1270","tgl","aust1307","Austronesian"
"2408","taga1270","573",5,18,"Tagalog","Papunesia",14.06,121.747,"taga1270","tgl","aust1307","Austronesian"
"2409","taga1270","2513",5,21,"Tagalog","Papunesia",14.06,121.747,"taga1270","tgl","aust1307","Austronesian"
"2410","tagw1240","1041",22,23,"Tagwana Senoufo","Africa",8.67053,-5.17372,"tagw1240","tgw","atla1278","Atlantic-Congo"
"2411","taha1241","575",12,25,"Tahaggart Tamahaq","Africa",22.5908,8.73169,"taha1241","thv","afro1255","Afro-Asiatic"
"2412","taid1248","2582",13,21,"Tai Do-Mene-Yo","Eurasia",19.1801,104.938,"taid1248","tyj","taik1256","Tai-Kadai"
"2413","taid1249","2471",15,20,"Tai Daeng","Eurasia",20.4559,104.625,"taid1249","tyr","taik1256","Tai-Kadai"
"2414","tain1252","2572",10,19,"Tai Nüa","Eurasia",21.7837,99.722,"tain1252","tdd","taik1256","Tai-Kadai"
"2415","taji1245","2266",6,23,"Tajik","Eurasia",38.8213,68.5549,"taji1245","tgk","indo1319","Indo-European"
"2416","talo1250","580",7,14,"Tasomi-Tata","Africa",10.6453,30.4815,"talo1250","tlo","narr1279","Narrow Talodi"
"2417","tama1331","581",9,21,"Tama (Chad)","Africa",14.332,21.9951,"tama1331","tma","tama1329","Tamaic"
"2418","tama1365","825",21,22,"Tamasheq","Africa",14.2038,-2.41269,"tama1365","taq","afro1255","Afro-Asiatic"
"2419","tami1289","1058",12,21,"Tamil","Eurasia",10.520219,78.825989,"tami1289","tam","drav1251","Dravidian"
"2420","tami1289","1788",11,32,"Tamil","Eurasia",10.520219,78.825989,"tami1289","tam","drav1251","Dravidian"
"2421","tami1289","2611",12,24,"Tamil","Eurasia",10.520219,78.825989,"tami1289","tam","drav1251","Dravidian"
"2422","tamn1235","582",6,11,"Tamnim Citak","Papunesia",-5.57962,139.233,"tamn1235","tml","nucl1709","Nuclear Trans New Guinea"
"2423","tamn1235","54",5,14,"Tamnim Citak","Papunesia",-5.57962,139.233,"tamn1235","tml","nucl1709","Nuclear Trans New Guinea"
"2424","tamp1252","586",9,24,"Tampulma","Africa",9.75577,-1.35467,"tamp1252","tpm","atla1278","Atlantic-Congo"
"2425","tana1290","1168",19,35,"Tanacross","North America",63.4046,-143.338,"tana1290","tcb","atha1245","Athabaskan-Eyak-Tlingit"
"2426","tang1336","1789",13,27,"East-Central Tangkhul Naga","Eurasia",25.0489,94.3567,"tang1336","nmf","sino1245","Sino-Tibetan"
"2427","tani1257","2062",10,11,"Tanimuca-Retuarã","South America",-0.59023,-70.3853,"tani1257","tnc","tuca1253","Tucanoan"
"2428","tapi1253","2104",12,15,"Tapieté","South America",-21.4169,-62.684,"tapi1253","tpj","tupi1275","Tupian"
"2429","tapi1254","2105",10,13,"Tapirapé","South America",-10.5373,-50.5438,"tapi1254","taf","tupi1275","Tupian"
"2430","tari1256","1831",15,23,"Tariana","South America",0.440205,-68.9042,"tari1256","tae","araw1281","Arawakan"
"2431","tari1263","123",4,45,"Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber","Africa",34.916974,-3.430616,"tari1263","rif","afro1255","Afro-Asiatic"
"2432","taro1263","631",6,26,"Tarok","Africa",8.98356,10.0288,"taro1263","yer","atla1278","Atlantic-Congo"
"2433","taro1263","826",10,27,"Tarok","Africa",8.98356,10.0288,"taro1263","yer","atla1278","Atlantic-Congo"
"2434","taro1264","1001",10,33,"Seediq","Papunesia",23.9032,121.358,"taro1264","trv","aust1307","Austronesian"
"2435","tase1235","1790",6,23,"Pangwa Naga","Eurasia",27.2572,96.3855,"tase1235","nst","sino1245","Sino-Tibetan"
"2436","tata1255","2609",14,29,"Tatar","Eurasia",55,50,"tata1255","tat","turk1311","Turkic"
"2437","tata1257","1066",4,17,"Tatana","Papunesia",5.49808,115.553,"tata1257","txx","aust1307","Austronesian"
"2438","tatu1247","2063",6,11,"Tatuyo","South America",0.55582,-70.5327,"tatu1247","tav","tuca1253","Tucanoan"
"2439","tatu1247","1040",6,11,"Tatuyo","South America",0.55582,-70.5327,"tatu1247","tav","tuca1253","Tucanoan"
"2440","taus1251","2365",3,20,"Tausug","Papunesia",5.12236,118.88,"taus1251","tsg","aust1307","Austronesian"
"2441","taus1251","2212",3,20,"Tausug","Papunesia",5.12236,118.88,"taus1251","tsg","aust1307","Austronesian"
"2442","taus1253","1936",5,12,"Taushiro","South America",-3.22497,-75.5603,"taus1253","trr","taus1253",""
"2443","tawa1286","824",14,23,"Tawallammat Tamajaq","Africa",13.9878,4.47692,"tawa1286","ttq","afro1255","Afro-Asiatic"
"2444","teda1241","828",11,24,"Tedaga","Africa",18.0426,14.7717,"teda1241","tuq","saha1256","Saharan"
"2445","tedi1235","293",5,21,"Tedim Chin","Eurasia",23.6079,93.519,"tedi1235","ctd","sino1245","Sino-Tibetan"
"2446","teee1242","1386",15,23,"Tee","Africa",4.73213,7.37553,"teee1242","tkq","atla1278","Atlantic-Congo"
"2447","teen1242","827",10,28,"Téén","Africa",9.84556,-3.71183,"teen1242","lor","atla1278","Atlantic-Congo"
"2448","tehu1242","567",7,28,"Tehuelche","South America",-47.5796,-68.3235,"tehu1242","teh","chon1288","Chonan"
"2449","tehu1242","1908",6,25,"Tehuelche","South America",-47.5796,-68.3235,"tehu1242","teh","chon1288","Chonan"
"2450","teke1280","415",7,21,"Teke-Kukuya","Africa",-2.27122,14.4407,"teke1280","kkw","atla1278","Atlantic-Congo"
"2451","tele1256","55",10,17,"Telefol","Papunesia",-5.07444,141.731,"tele1256","tlf","nucl1709","Nuclear Trans New Guinea"
"2452","telu1262","1791",11,40,"Telugu","Eurasia",16.4529,78.7024,"telu1262","tel","drav1251","Dravidian"
"2453","telu1262","8",21,47,"Telugu","Eurasia",16.4529,78.7024,"telu1262","tel","drav1251","Dravidian"
"2454","telu1262","568",11,32,"Telugu","Eurasia",16.4529,78.7024,"telu1262","tel","drav1251","Dravidian"
"2455","telu1262","2387",11,33,"Telugu","Eurasia",16.4529,78.7024,"telu1262","tel","drav1251","Dravidian"
"2456","temb1276","2106",7,14,"Tenetehara","South America",-2.6123,-48.2359,"temb1276","tqb","tupi1275","Tupian"
"2457","temi1246","2563",30,19,"Temiar","Eurasia",4.974,101.438,"temi1246","tea","aust1305","Austroasiatic"
"2458","temm1241","829",11,25,"Tem","Africa",8.967,1.136,"temm1241","kdh","atla1278","Atlantic-Congo"
"2459","tena1240","2041",3,21,"Tena Lowland Quichua","South America",-0.76271,-77.5404,"tena1240","quw","quec1387","Quechuan"
"2460","teng1272","1700",22,20,"Tengger","Papunesia",-7.89069,113.037,"teng1272","tes","aust1307","Austronesian"
"2461","tenh1241","2107",12,14,"Tenharim-Parintintin-Diahoi","South America",-7.92626,-61.936,"tenh1241","pah","tupi1275","Tupian"
"2462","tepo1239","757",22,17,"Tepo Krumen","Africa",5.16267,-7.66346,"tepo1239","ted","atla1278","Atlantic-Congo"
"2463","tera1251","595",6,42,"Tera","Africa",11.0376,11.80953,"tera1251","ttr","afro1255","Afro-Asiatic"
"2464","tera1251","2214",18,35,"Tera","Africa",11.0376,11.80953,"tera1251","ttr","afro1255","Afro-Asiatic"
"2465","tere1279","1832",10,13,"Terena-Kinikinao-Chane","South America",-20.6614,-56.0329,"tere1279","ter","araw1281","Arawakan"
"2466","tern1247","1044",5,20,"Ternate","Papunesia",0.80562,127.333,"tern1247","tft","nort2923","North Halmahera"
"2467","ters1235","2494",18,51,"Ter Saami","Eurasia",67.2458,38.5061,"ters1235","sjt","ural1272","Uralic"
"2468","tese1238","1426",23,24,"Tese","Africa",11.3885,29.5803,"tese1238","keg","teme1251","Temeinic"
"2469","tetu1245","1680",5,13,"Tetum","Papunesia",-9.11217,125.528,"tetu1245","tet","aust1307","Austronesian"
"2470","tetu1245","571",5,14,"Tetum","Papunesia",-9.11217,125.528,"tetu1245","tet","aust1307","Austronesian"
"2471","tewa1260","93",23,34,"Rio Grande Tewa","North America",35.9053,-106.124,"tewa1260","tew","kiow1265","Kiowa-Tanoan"
"2472","texi1237","1136",10,19,"Texistepec Popoluca","North America",17.8926,-94.8076,"texi1237","poq","mixe1284","Mixe-Zoque"
"2473","thad1238","1792",11,23,"Thado Chin","Eurasia",24.096,93.722,"thad1238","tcz","sino1245","Sino-Tibetan"
"2474","thai1261","27",24,21,"Thai","Eurasia",14.192,100.671,"thai1261","tha","taik1256","Tai-Kadai"
"2475","thai1261","2215",26,21,"Thai","Eurasia",14.192,100.671,"thai1261","tha","taik1256","Tai-Kadai"
"2476","thai1261","574",9,21,"Thai","Eurasia",14.192,100.671,"thai1261","tha","taik1256","Tai-Kadai"
"2477","thak1245","2294",10,19,"Thakali","Eurasia",28.7014,83.6466,"thak1245","ths","sino1245","Sino-Tibetan"
"2478","thay1248","2881",8,23,"Thaypan","Australia",-14.8292,143.324,"thay1248","typ","pama1250","Pama-Nyungan"
"2479","thay1249","2923",10,16,"Thayore","Australia",-14.8159,142.034,"thay1249","thd","pama1250","Pama-Nyungan"
"2480","thul1246","1220",8,30,"Thulung","Eurasia",27.5389,87.6063,"thul1246","tdh","sino1245","Sino-Tibetan"
"2481","thur1254","2994",6,19,"Thurawal","Australia",-35.2853,147.475,"thur1254","tbh","pama1250","Pama-Nyungan"
"2482","thur1254","2993",6,19,"Thurawal","Australia",-35.2853,147.475,"thur1254","tbh","pama1250","Pama-Nyungan"
"2483","tiag1235","1528",8,24,"Tiagbamrin Aizi","Africa",5.28022,-4.62352,"tiag1235","ahi","atla1278","Atlantic-Congo"
"2484","tibe1272","2411",13,29,"Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod","sino1245","Sino-Tibetan"
"2485","tibe1272","2558",29,27,"Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod","sino1245","Sino-Tibetan"
"2486","tibe1272","2380",23,27,"Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod","sino1245","Sino-Tibetan"
"2487","tibe1272","2421",14,27,"Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod","sino1245","Sino-Tibetan"
"2488","tibe1272","1067",10,24,"Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod","sino1245","Sino-Tibetan"
"2489","ticu1245","565",11,18,"Ticuna","South America",-3.66289,-69.8723,"ticu1245","tca","ticu1244","Ticuna-Yuri"
"2490","ticu1245","1937",18,15,"Ticuna","South America",-3.66289,-69.8723,"ticu1245","tca","ticu1244","Ticuna-Yuri"
"2491","ticu1245","115",20,18,"Ticuna","South America",-3.66289,-69.8723,"ticu1245","tca","ticu1244","Ticuna-Yuri"
"2492","tiey1235","1450",17,19,"Tiéyaxo Bozo","Africa",14.1223,-5.08609,"tiey1235","boz","mand1469","Mande"
"2493","tiga1245","572",5,12,"Tigak","Papunesia",-2.70951,150.893,"tiga1245","tgc","aust1307","Austronesian"
"2494","tigo1236","1630",17,99,"Tigon Mbembe","Africa",6.983995,10.70849,"tigo1236","nza","atla1278","Atlantic-Congo"
"2495","tigr1270","576",7,26,"Tigre","Africa",17.3494,38.2233,"tigr1270","tig","afro1255","Afro-Asiatic"
"2496","tigr1270","130",7,47,"Tigre","Africa",17.3494,38.2233,"tigr1270","tig","afro1255","Afro-Asiatic"
"2497","tigr1271","1350",7,32,"Tigrinya","Africa",15.3359,38.9266,"tigr1271","tir","afro1255","Afro-Asiatic"
"2498","tika1246","832",19,27,"Tikar","Africa",5.87004,11.6104,"tika1246","tik","atla1278","Atlantic-Congo"
"2499","tilq1235","1056",8,22,"Tilquiapan Zapotec","North America",16.8529,-96.6321,"tilq1235","zts","otom1299","Otomanguean"
"2500","timn1235","569",8,17,"Timne","Africa",8.90294,-12.3331,"timn1235","tem","atla1278","Atlantic-Congo"
"2501","timn1235","2213",17,19,"Timne","Africa",8.90294,-12.3331,"timn1235","tem","atla1278","Atlantic-Congo"
"2502","timn1235","831",13,17,"Timne","Africa",8.90294,-12.3331,"timn1235","tem","atla1278","Atlantic-Congo"
"2503","tini1245","1938",18,22,"Tinigua","South America",2.716,-73.768,"tini1245","tit","tini1245",""
"2504","tinp1237","1170",14,12,"Tinputz","Papunesia",-5.58358,154.972,"tinp1237","tpz","aust1307","Austronesian"
"2505","tira1254","1375",16,26,"Tira","Africa",11.0963,30.8092,"tira1254","tic","heib1242","Heibanic"
"2506","tiru1241","578",6,16,"Tiruray","Papunesia",6.77321,124.127,"tiru1241","tiy","aust1307","Austronesian"
"2507","tivv1240","1331",9,31,"Tiv","Africa",6.88039,9.26287,"tivv1240","tiv","atla1278","Atlantic-Congo"
"2508","tiwi1244","3005",4,18,"Tiwi","Australia",-11.6308,130.949,"tiwi1244","tiw","tiwi1244",""
"2509","tiwi1244","1218",4,14,"Tiwi","Australia",-11.6308,130.949,"tiwi1244","tiw","tiwi1244",""
"2510","tiwi1244","577",4,22,"Tiwi","Australia",-11.6308,130.949,"tiwi1244","tiw","tiwi1244",""
"2511","tlac1235","1158",10,24,"Tlachichilco Tepehua","North America",20.704,-98.1947,"tlac1235","tpt","toto1251","Totonacan"
"2512","tlin1245","579",5,43,"Tlingit","North America",59.4447,-135.29,"tlin1245","tli","atha1245","Athabaskan-Eyak-Tlingit"
"2513","toar1246","589",6,8,"Toaripi","Papunesia",-8.07231,146.206,"toar1246","tqo","nucl1580","Eleman"
"2514","toba1269","1919",8,20,"Toba","South America",-24.40253,-60.4472866667,"toba1269","tob","guai1249","Guaicuruan"
"2515","toba1269","1918",8,18,"Toba","South America",-24.40253,-60.4472866667,"toba1269","tob","guai1249","Guaicuruan"
"2516","toba1269","1045",7,21,"Toba","South America",-24.40253,-60.4472866667,"toba1269","tob","guai1249","Guaicuruan"
"2517","toca1235","2074",5,11,"Tocantins Asurini","South America",-3.59359,-49.8991,"toca1235","asu","tupi1275","Tupian"
"2518","toch1257","1429",12,15,"Tocho","Africa",10.8828,30.1567,"toch1257","taz","narr1279","Narrow Talodi"
"2519","toda1252","1793",15,38,"Toda","Eurasia",11.4184,77.0168,"toda1252","tcx","drav1251","Dravidian"
"2520","tofi1235","830",18,23,"Tofin Gbe","Africa",6.51774,2.43226,"tofi1235","tfi","atla1278","Atlantic-Congo"
"2521","toho1245","509",5,19,"Tohono O'odham","North America",31.7973,-111.995,"toho1245","ood","utoa1244","Uto-Aztecan"
"2522","toho1245","96",10,19,"Tohono O'odham","North America",31.7973,-111.995,"toho1245","ood","utoa1244","Uto-Aztecan"
"2523","tokp1240","1038",12,15,"Tok Pisin","Papunesia",-9.41971,147.303,"tokp1240","tpi","indo1319","Indo-European"
"2524","toll1241","382",6,22,"Tol","North America",14.6686,-87.0372,"toll1241","jic","jica1245","Jicaquean"
"2525","tolo1259","64",15,29,"Tolowa-Chetco","North America",41.9192,-124.1,"tolo1259","tol","atha1245","Athabaskan-Eyak-Tlingit"
"2526","tolo1259","1069",5,26,"Tolowa-Chetco","North America",41.9192,-124.1,"tolo1259","tol","atha1245","Athabaskan-Eyak-Tlingit"
"2527","tong1318","1328",8,33,"Tonga (Zambia)","Africa",-17.422325,27.103495,"tong1318","toi","atla1278","Atlantic-Congo"
"2528","tong1325","1086",5,12,"Tonga (Tonga Islands)","Papunesia",-21.17,-175.25,"tong1325","ton","aust1307","Austronesian"
"2529","tonk1249","590",10,15,"Tonkawa","North America",30.25,-96.75,"tonk1249","tqw","tonk1249",""
"2530","topo1242","833",10,17,"Toposa","Africa",5.15904,34.2159,"topo1242","toq","nilo1247","Nilotic"
"2531","toro1252","699",21,21,"Toro So Dogon","Africa",14.40749,-3.10006,"toro1252","dts","dogo1299","Dogon"
"2532","toro1252","313",12,16,"Toro So Dogon","Africa",14.40749,-3.10006,"toro1252","dts","dogo1299","Dogon"
"2533","torw1241","1219",13,38,"Torwali","Eurasia",35.3101,72.5316,"torw1241","trw","indo1319","Indo-European"
"2534","tosk1239","2592",9,29,"Northern Tosk Albanian","Eurasia",41,20,"tosk1239","als","indo1319","Indo-European"
"2535","tosk1239","215",7,28,"Northern Tosk Albanian","Eurasia",41,20,"tosk1239","als","indo1319","Indo-European"
"2536","tosk1239","169",7,28,"Northern Tosk Albanian","Eurasia",41,20,"tosk1239","als","indo1319","Indo-European"
"2537","tote1238","1203",10,44,"Totela","Africa",-16.9575,24.3751,"tote1238","ttl","atla1278","Atlantic-Congo"
"2538","toto1305","472",9,14,"Totontepec Mixe","North America",17.2157,-96.0179,"toto1305","mto","mixe1284","Mixe-Zoque"
"2539","tour1242","1637",18,21,"Toura (Côte d'Ivoire)","Africa",7.76747,-7.33105,"tour1242","neb","mand1469","Mande"
"2540","tour1242","834",31,19,"Toura (Côte d'Ivoire)","Africa",7.76747,-7.33105,"tour1242","neb","mand1469","Mande"
"2541","trin1274","2155",12,18,"Trinitario","South America",-15.3331,-65.4096,"trin1274","trn","araw1281","Arawakan"
"2542","trio1238","1884",14,10,"Trió","South America",2.53616,-55.7599,"trio1238","tri","cari1283","Cariban"
"2543","trum1247","1939",6,23,"Trumai","South America",-11.8119,-53.5717,"trum1247","tpy","trum1247",""
"2544","trum1247","588",6,18,"Trumai","South America",-11.8119,-53.5717,"trum1247","tpy","trum1247",""
"2545","tsam1247","1608",12,56,"Tsamai","Africa",5.3097,36.9139,"tsam1247","tsb","afro1255","Afro-Asiatic"
"2546","tsha1245","1221",5,32,"Tshangla","Eurasia",27.3694,91.7741,"tsha1245","tsj","sino1245","Sino-Tibetan"
"2547","tsha1245","2280",7,32,"Tshangla","Eurasia",27.3694,91.7741,"tsha1245","tsj","sino1245","Sino-Tibetan"
"2548","tsot1241","1441",12,19,"Tsotso","Africa",0.2975,34.6961,"tsot1241","lto","atla1278","Atlantic-Congo"
"2549","tsou1248","593",6,15,"Tsou","Papunesia",23.216,120.787,"tsou1248","tsu","aust1307","Austronesian"
"2550","tsuv1239","1063",14,38,"Tsuvadi","Africa",10.8421,5.22095,"tsuv1239","tvd","atla1278","Atlantic-Congo"
"2551","tsuv1239","1653",27,28,"Tsuvadi","Africa",10.8421,5.22095,"tsuv1239","tvd","atla1278","Atlantic-Congo"
"2552","tuca1252","2064",12,15,"Tucano","South America",0.579755,-69.5763,"tuca1252","tuo","tuca1253","Tucanoan"
"2553","tuka1248","1152",5,24,"Tukang Besi North","Papunesia",-5.30994,123.578,"tuka1248","khc","aust1307","Austronesian"
"2554","tuki1240","1573",14,25,"Tuki","Africa",4.64348,11.5353,"tuki1240","bag","atla1278","Atlantic-Congo"
"2555","tuli1249","1416",22,37,"Tulishi","Africa",11.4507,29.108,"tuli1249","tey","kadu1256","Kadugli-Krongo"
"2556","tulu1258","1795",12,23,"Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy","drav1251","Dravidian"
"2557","tulu1258","2547",14,21,"Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy","drav1251","Dravidian"
"2558","tulu1258","566",13,24,"Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy","drav1251","Dravidian"
"2559","tumt1243","1663",16,39,"Tumtum","Africa",10.6378,30.4128,"tumt1243","tbr","kadu1256","Kadugli-Krongo"
"2560","tune1261","1265",9,17,"Tunen","Africa",4.75,10.67,"tune1261","tvu","atla1278","Atlantic-Congo"
"2561","tuni1251","1649",16,24,"Tunia","Africa",9.42506,18.2059,"tuni1251","tug","atla1278","Atlantic-Congo"
"2562","tuni1252","596",7,17,"Tunica","North America",30.9888,-92.5403,"tuni1252","tun","tuni1252",""
"2563","tuni1252","80",7,18,"Tunica","North America",30.9888,-92.5403,"tuni1252","tun","tuni1252",""
"2564","tupa1250","2108",15,14,"Tuparí","South America",-11.8884,-62.2544,"tupa1250","tpr","tupi1275","Tupian"
"2565","tupi1273","2109",12,13,"Tupinambá","South America",-22.807778,-42.106389,"tupi1273","tpn","tupi1275","Tupian"
"2566","tupu1244","1345",28,28,"Tupuri","Africa",10.0144,14.8697,"tupu1244","tui","atla1278","Atlantic-Congo"
"2567","turk1304","2595",16,21,"Turkmen","Eurasia",37.0872,59.1757,"turk1304","tuk","turk1311","Turkic"
"2568","tuuu1240","2501",10,25,"Tu","Eurasia",36.8177,102.117,"tuuu1240","mjg","mong1329","Mongolic"
"2569","tuuu1240","2556",6,25,"Tu","Eurasia",36.8177,102.117,"tuuu1240","mjg","mong1329","Mongolic"
"2570","tuuu1240","462",5,23,"Tu","Eurasia",36.8177,102.117,"tuuu1240","mjg","mong1329","Mongolic"
"2571","tuvi1240","1225",16,21,"Tuvinian","Eurasia",48.436,92.6693,"tuvi1240","tyv","turk1311","Turkic"
"2572","tuvi1240","599",9,20,"Tuvinian","Eurasia",48.436,92.6693,"tuvi1240","tyv","turk1311","Turkic"
"2573","tuvi1240","2579",24,28,"Tuvinian","Eurasia",48.436,92.6693,"tuvi1240","tyv","turk1311","Turkic"
"2574","tuyu1244","2065",12,11,"Tuyuca","South America",0.39441,-70.043515,"tuyu1244","tue","tuca1253","Tucanoan"
"2575","twee1234","248",4,12,"Tweed-Albert","Australia",-28.028726,153.286993,"twee1234","xjb","pama1250","Pama-Nyungan"
"2576","tyan1235","2911",10,19,"Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit","Australia",-12.544,141.984,"tyan1235","","pama1250","Pama-Nyungan"
"2577","tzel1254","86",5,25,"Tzeltal","North America",16.6384,-92.2786,"tzel1254","tzh","maya1287","Mayan"
"2578","tzel1254","600",6,22,"Tzeltal","North America",16.6384,-92.2786,"tzel1254","tzh","maya1287","Mayan"
"2579","tzot1259","1079",5,21,"Tzotzil","North America",16.6362,-92.7388,"tzot1259","tzo","maya1287","Mayan"
"2580","tzut1248","1223",10,25,"Tz'utujil","North America",14.6351,-91.2012,"tzut1248","tzj","maya1287","Mayan"
"2581","ucay1237","1810",8,24,"Ucayali-Yurúa Ashéninka","South America",-9.49424,-73.1836,"ucay1237","cpb","araw1281","Arawakan"
"2582","udih1248","2570",21,19,"Udihe","Eurasia",46.6309,135.678,"udih1248","ude","tung1282","Tungusic"
"2583","udmu1245","2240",7,29,"Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm","ural1272","Uralic"
"2584","udmu1245","2400",9,28,"Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm","ural1272","Uralic"
"2585","udmu1245","2353",8,28,"Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm","ural1272","Uralic"
"2586","udmu1245","2536",10,23,"Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm","ural1272","Uralic"
"2587","uduk1239","1485",5,23,"Uduk","Africa",9.16012,34.2293,"uduk1239","udu","koma1264","Koman"
"2588","uigh1240","2612",15,28,"Uighur","Eurasia",43.67,79.75,"uigh1240","uig","turk1311","Turkic"
"2589","ukra1253","1035",6,24,"Ukrainian","Eurasia",48.175842,24.395786,"ukra1253","ukr","indo1319","Indo-European"
"2590","ukra1253","2503",6,35,"Ukrainian","Eurasia",48.175842,24.395786,"ukra1253","ukr","indo1319","Indo-European"
"2591","ulwa1239","1019",6,22,"Ulwa","North America",12.932292,-83.581467,"ulwa1239","ulw","misu1242","Misumalpan"
"2592","umbu1235","2644",8,17,"Umbugarla","Australia",-12.9325,131.825,"umbu1235","umr","umbu1235",""
"2593","umbu1256","2929",5,27,"Umbuygamu","Australia",-14.25876,143.6305,"umbu1256","umg","pama1250","Pama-Nyungan"
"2594","umbu1257","1268",10,20,"Umbundu","Africa",-12.4763,14.4148,"umbu1257","umb","atla1278","Atlantic-Congo"
"2595","umii1236","3011",5,20,"Umiida","Australia",-16.615461,124.079216,"umii1236","xud","worr1236","Worrorran"
"2596","umot1240","1975",8,12,"Umotína","South America",-15.5929,-57.4192,"umot1240","umo","boro1281","Bororoan"
"2597","umpi1239","2902",6,16,"Umpila","Australia",-13.1528,143.467,"umpi1239","ump","pama1250","Pama-Nyungan"
"2598","unam1242","73",17,22,"Unami","North America",35.0264,-98.3201,"unam1242","unm","algi1248","Algic"
"2599","ungg1243","3012",5,19,"Unggumi","Australia",-15.65,124.67,"ungg1243","xgu","worr1236","Worrorran"
"2600","uppe1395","2541",9,33,"Upper Sorbian","Eurasia",51.2403,14.4098,"uppe1395","hsb","indo1319","Indo-European"
"2601","uppe1400","2232",19,16,"Upper Saxon","Eurasia",51.152,12.692,"uppe1400","sxu","indo1319","Indo-European"
"2602","uppe1400","2564",20,15,"Upper Saxon","Eurasia",51.152,12.692,"uppe1400","sxu","indo1319","Indo-European"
"2603","uppe1439","283",4,30,"Upper Chehalis","North America",46.7981,-123.169,"uppe1439","cjh","sali1255","Salishan"
"2604","uppe1455","1553",5,23,"Upper Guinea Crioulo","Africa",13.2335066667,-15.33254,"uppe1455","pov","indo1319","Indo-European"
"2605","ural1274","1796",20,26,"Urali of Idukki","Eurasia",10.8519,76.8007,"ural1274","url","drav1251","Dravidian"
"2606","urar1246","1940",5,16,"Urarina","South America",-4.44006,-75.4211,"urar1246","ura","urar1246",""
"2607","urdu1245","2466",21,37,"Urdu","Eurasia",25,67,"urdu1245","urd","indo1319","Indo-European"
"2608","urdu1245","1797",19,35,"Urdu","Eurasia",25,67,"urdu1245","urd","indo1319","Indo-European"
"2609","urii1240","983",8,16,"Uri","Papunesia",-6.41993,146.608,"urii1240","uvh","nucl1709","Nuclear Trans New Guinea"
"2610","urni1239","2650",5,18,"Urningangg","Australia",-13.4766,133.023,"urni1239","urc","giim1238","Giimbiyu"
"2611","urub1250","2088",11,15,"Urubú-Kaapor","South America",-2.46455,-46.2204,"urub1250","urb","tupi1275","Tupian"
"2612","urue1240","2110",12,14,"Uru-Eu-Wau-Wau","South America",-10.9176,-63.8086,"urue1240","urz","tupi1275","Tupian"
"2613","uruu1244","2127",10,23,"Uru","South America",-16.72547,-68.97119,"uruu1244","ure","uruc1242","Uru-Chipaya"
"2614","usan1239","616",6,14,"Usan","Papunesia",-4.84265,145.362,"usan1239","wnu","nucl1709","Nuclear Trans New Guinea"
"2615","usar1243","870",5,17,"Usarufa","Papunesia",-6.38898,145.633,"usar1243","usa","nucl1709","Nuclear Trans New Guinea"
"2616","utes1238","1084",18,19,"Ute-Southern Paiute","North America",40.0965,-110.305,"utes1238","ute","utoa1244","Uto-Aztecan"
"2617","vaag1238","1798",14,23,"Vaagri Booli","Eurasia",12.215,79.5335,"vaag1238","vaa","indo1319","Indo-European"
